-7.69468475039402,-9.52491767030796,-6.78877202601437
-6.01376893898605,-7.9871348148947,-6.84444744085612
-10.996012958645,-12.3838803967024,-12.1264512568562
-10.3595013225627,-6.23320477805222,-10.6245930031534
-4.51088252729533,-11.0186571178917,-4.56030721095135
-4.5699161469498,-6.1953630577006,-8.67234204354298
-6.16511681092077,-7.12537281127387,-14.7743723850008
-10.996012958645,-12.3838803967024,-12.1264512568562
-5.44931990365143,-8.4884707700366,-13.1939468423679
-6.4402890661158,-3.82567532890817,-8.37858446058535
