14.1532251008897,22.4654318450116,13.4272894634886
14.4638132130027,14.4426525813991,14.2659817721724
18.1157809858932,31.959884785792,15.8891255747629
19.9011184822841,27.508193357902,18.312551396011
16.1355357471498,31.9611924708683,13.3946643351241
20.8695919906247,21.4029777385632,12.1567581432648
5.71188370770105,14.3143492530515,21.0240471661136
18.1157809858932,31.959884785792,15.8891255747629
11.0414952760661,7.30097700257636,16.6614253945638
33.3851751212453,33.3166536790398,17.3136782481985
