2.63515203570068,4.0121261027369,4.99114031595418
6.37228982685529,4.32774239078703,4.68286381629493
3.33396004598082,1.75064268278486,4.05077702238462
8.28694626033329,4.98378580833976,3.79801251808191
4.71978963194542,8.12985390498926,3.92392389573922
3.50044914435175,4.60502235345447,7.45625278429597
4.97484571996762,8.01120022380616,6.13585635024761
3.33396004598082,1.75064268278486,4.05077702238462
4.03579064014377,5.24574474167254,12.1700746795197
3.66856699883099,10.7283023780371,3.82074631845249
