-10.9520282086267,-7.34794063547721,-16.6189240955848
-14.8318542823343,-11.6668858088577,-9.94180303043225
3.52019892386405e-06,-4.84449777586319,-3.95977513122161
-13.3939459926369,-9.58149652020362,-7.55573461519333
-6.92424941309479,-12.1979612319817,-7.44679966659607
-26.0648273570754,-12.7253192521071,-9.36443537882959
-9.02308056942525,-13.095425373509,-8.3651668823051
3.52019892386405e-06,-4.84449777586319,-3.95977513122161
-6.76244003704551,-16.763240338967,-16.7941122800015
-9.92954249034755,-14.1043524928775,-8.53778870378595
